Point ID,Label,Annual_Precipitation,Distance_to_Nearest_Karst_Feature,Distance_to_Nearest_Water_body,Elevation_(m),Hydrualic_Head_Difference,IAS_Thickness,LULC,Overburden_Thickness,SAS_Thickness,Shear_Waves_Velocities,Slope,Surface_Geology,TPI
3662.0,1.0,1281.0,9122.105469,324.7479248,27.0,3.96239996,35.66160202,1000.0,44.06880188,7.40719986,271.4511414,1.393992901,7.0,-1.674835205
3663.0,1.0,1245.0,17199.3457,324.259491,53.0,4.87680006,19.50720024,1000.0,56.96239853,37.4552002,234.1791992,0.545446277,3.0,5.388473511
3664.0,1.0,1295.0,7559.540039,89.80988312,23.0,4.267199993,0.0,1000.0,20.2567997,19.2567997,237.8985138,0.519402802,7.0,0.347651482
3665.0,1.0,1295.0,7375.146484,84.84868622,20.0,4.572000027,0.0,1000.0,18.1711998,18.1711998,237.8985138,0.310394496,7.0,0.746785164
3666.0,1.0,1300.0,8696.073242,133.9997559,25.0,3.96239996,0.0,1000.0,20.12319946,20.73279953,248.844101,0.43640238,7.0,0.578239441
3667.0,1.0,1299.0,8271.869141,149.6832123,25.0,3.96239996,0.0,1000.0,21.3423996,21.64719963,231.4979553,0.048816014,7.0,1.36645031
3668.0,1.0,1300.0,8107.567871,276.051178,24.0,3.657599926,0.0,4000.0,20.95199966,20.95199966,231.4979553,0.020577913,7.0,0.228748322
3669.0,1.0,1385.0,5587.145996,857.9667358,13.0,0.304800004,0.0,1000.0,11.1711998,11.1711998,233.0394287,0.156734034,4.0,-2.031339884
3670.0,1.0,1248.0,22794.45898,312.6715698,46.0,2.133599997,15.5447998,8000.0,32.89360046,17.34879875,237.1694336,0.291044533,3.0,-0.668209076
3671.0,1.0,1265.0,10338.0459,541.1519775,55.0,12.49680042,61.87440109,2000.0,83.95600128,23.08160019,282.9859314,0.248967409,3.0,8.28698349
3672.0,1.0,1253.0,10441.77246,108.0707245,53.0,4.267199993,28.65120125,1000.0,58.79119873,30.13999939,359.9572754,2.363241911,3.0,12.6210556
3673.0,1.0,1238.0,6109.936035,270.5470581,39.0,14.32560062,30.17519951,1000.0,48.14400101,13.96879959,230.8865509,0.021616781,3.0,8.675144196
3674.0,1.0,1267.0,8295.729492,667.4888916,47.0,0.0,23.77440071,1000.0,40.90399933,19.73920059,301.0939331,0.402383178,3.0,-8.370243073
3675.0,1.0,1313.0,14242.02344,209.6195831,28.0,6.096000195,0.0,2000.0,28.60960007,23.60960007,297.6777649,0.099053875,7.0,9.247995377
3676.0,1.0,1316.0,16199.51563,430.0176086,24.0,2.43840003,0.0,2000.0,24.0,24.0,262.814209,1.31431222,7.0,6.450942516
3677.0,1.0,1375.0,2121.821533,216.5041199,6.0,-1.219200015,0.0,8000.0,4.780799866,4.780799866,225.4024963,0.247705251,4.0,-2.389989376
3678.0,1.0,1310.0,17080.95703,150.315094,28.0,2.133599997,0.0,1000.0,13.97919941,11.97919941,278.6838074,0.73182565,7.0,2.347824097
3679.0,1.0,1258.0,4272.400879,1112.427246,32.0,9.448800087,25.60320091,1000.0,46.32559967,23.72240067,246.5006866,0.519950151,3.0,3.920183182
3680.0,1.0,1273.0,4873.328125,350.5579834,20.0,11.88720036,5.181600094,1000.0,25.79120064,20.60960007,221.1561584,0.188264996,7.0,6.526212692
3681.0,1.0,1241.0,24653.25977,860.7007446,43.0,1.219200015,12.49680042,1000.0,28.97919846,21.48239899,239.3659363,0.718457758,3.0,1.7629776
3682.0,1.0,1278.0,3300.921387,330.7041931,24.0,-1.828799963,42.36719894,1000.0,52.04160309,9.674399376,327.3754578,1.735420942,7.0,-4.728845596
3683.0,1.0,1281.0,17564.61133,446.0364685,23.0,2.743200064,13.10640049,1000.0,25.7432003,16.63679886,312.8117676,0.651878536,3.0,-4.627645493
3684.0,1.0,1268.0,11282.1709,1371.173462,44.0,0.0,26.51760101,1000.0,35.770401,9.252799988,278.3269653,0.18605271,3.0,-2.593135834
3685.0,1.0,1246.0,24864.51367,446.6940613,42.0,4.267199993,37.79520035,1000.0,63.64080048,25.84560013,440.3450928,1.23361516,7.0,4.427265167
3686.0,1.0,1303.0,9500.512695,149.6834564,21.0,4.572000027,0.0,1000.0,14.5991993,14.5991993,257.5825195,0.335199654,7.0,4.596746445
3687.0,1.0,1286.0,14373.66504,257.8776245,35.0,7.010400295,39.62400055,2000.0,45.66799927,6.043998718,300.0771484,0.386454076,3.0,1.983688354
3688.0,1.0,1286.0,14499.76074,247.8580322,41.0,5.791200161,39.62400055,1000.0,51.36320114,9.043998718,234.8515015,0.605194032,3.0,3.605779648
3689.0,1.0,1333.0,9462.758789,2177.848877,20.0,4.267199993,0.0,1000.0,16.3423996,17.3423996,248.2024078,0.034271847,7.0,-0.717576027
3690.0,1.0,1339.0,418.4828491,216.515274,10.0,3.96239996,0.0,1000.0,9.390399933,9.390399933,231.9176941,0.574381053,7.0,0.756937504
3691.0,1.0,1218.0,3861.892822,240.5053101,27.0,3.96239996,29.87039948,1000.0,61.74720001,34.96239853,219.339386,0.123762235,7.0,2.21931076
3692.0,1.0,1286.0,3968.513916,175.0956879,23.0,5.181600094,8.534399986,1000.0,26.35280037,19.81839943,229.8387451,0.15971005,7.0,2.031306267
3693.0,1.0,1309.0,8144.248047,1331.355225,30.0,6.096000195,0.0,1000.0,11.10239983,14.10239983,290.4796753,1.020014882,4.0,-13.11028481
3694.0,1.0,1331.0,7185.809082,1055.123779,27.0,14.02080059,0.0,1000.0,20.5991993,21.5991993,237.1667175,0.579245687,7.0,4.088064194
3695.0,1.0,1288.0,15783.77832,423.3933411,34.0,5.181600094,37.18560028,2000.0,42.229599,5.043998718,237.1995239,0.184200585,3.0,0.914525986
3696.0,1.0,1239.0,727.0044556,552.1878052,30.0,3.96239996,28.95600128,1000.0,44.93519974,18.97919846,333.7610474,0.947226584,7.0,5.640638351
3697.0,1.0,1270.0,2391.892578,200.9950256,22.0,2.43840003,23.16480064,8000.0,37.23999786,10.77040005,231.3664093,0.691826582,7.0,3.996121407
3698.0,1.0,1232.0,12495.18164,495.9084167,30.0,2.133599997,23.16480064,1000.0,37.31520081,15.15040016,341.1968079,1.570066571,3.0,-3.081188202
3699.0,1.0,1328.0,7582.732422,552.3364868,28.0,7.010400295,10.66800022,1000.0,19.770401,9.40719986,232.4825897,0.142977104,3.0,-1.940820694
3700.0,1.0,1354.0,4019.456055,640.1368408,14.0,0.304800004,0.0,1000.0,11.2567997,11.2567997,274.2567444,0.336631,4.0,-5.396568298
3701.0,1.0,1326.0,2086.769775,212.1420441,9.0,3.352800131,0.0,1000.0,9.914400101,9.914400101,236.5588531,0.261998594,7.0,-0.348490715
3702.0,1.0,1328.0,2081.077148,119.7493439,8.0,0.304800004,0.0,8000.0,7.085599899,7.085599899,225.8521118,0.317521572,4.0,-1.769636393
3703.0,1.0,1360.0,4593.076172,450.2271423,3.0,0.0,0.0,1000.0,0.0,0.0,412.1723022,0.19420208,7.0,-11.31289101
3704.0,1.0,1372.0,2548.154297,342.633728,13.0,0.0,0.0,1000.0,10.86639977,9.866399765,261.2355652,0.158335671,4.0,-5.448432922
3705.0,1.0,1329.0,5607.753906,988.4186401,31.0,11.27760029,0.0,1000.0,24.90399933,21.90399933,221.977066,0.257539272,3.0,1.335493088
3706.0,1.0,1334.0,6823.153809,1076.920776,17.0,3.048000097,0.0,2000.0,14.2567997,14.2567997,255.7847595,0.972806811,7.0,-0.765773773
3707.0,1.0,1354.0,2306.237793,323.5848083,9.0,-0.304800004,0.0,1000.0,6.866399765,5.866399765,226.7545624,0.218833104,4.0,-5.036347866
3708.0,1.0,1234.0,11972.01465,127.2683029,34.0,5.181600094,23.46960068,1000.0,48.93519974,24.46559906,241.2317963,0.367415905,3.0,1.658338547
3709.0,1.0,1241.0,3564.885986,332.0237427,41.0,7.619999886,34.13759995,1000.0,51.97280121,17.83519936,281.2999268,0.059604868,3.0,9.150697708
3710.0,1.0,1336.0,3810.834473,342.6592102,10.0,0.609600008,0.0,1000.0,10.30480003,9.304800034,230.7401733,0.323850006,7.0,-1.840261936
3711.0,1.0,1323.0,6324.879883,270.5706482,7.0,0.0,0.0,1000.0,15.83920002,15.83920002,279.7399902,0.274207145,7.0,-1.465047121
3712.0,1.0,1270.0,3545.652344,1139.162598,22.0,9.144000053,3.96239996,1000.0,27.18160057,23.21920013,331.7507019,0.407544076,7.0,5.307982445
3713.0,1.0,1333.0,4042.821533,218.7968597,8.0,1.219200015,0.0,1000.0,8.0,8.0,240.3826599,0.899025857,4.0,-0.855291367
3714.0,1.0,1273.0,4271.32959,390.3318176,50.0,7.010400295,20.11680031,1000.0,34.76000214,15.64319992,342.0226746,1.240217805,3.0,2.557590485
3715.0,1.0,1316.0,8995.272461,150.0822144,20.0,3.048000097,0.0,1000.0,14.20879936,14.20879936,235.7702332,0.153315827,7.0,0.593174934
3716.0,1.0,1316.0,8995.272461,150.0822144,20.0,3.048000097,0.0,1000.0,14.20879936,14.20879936,235.7702332,0.153315827,7.0,0.593174934
3717.0,1.0,1375.0,2452.335449,269.4765015,9.0,-1.219200015,0.0,4000.0,8.390399933,9.390399933,235.4675598,0.102368228,4.0,-1.793541431
3718.0,1.0,1336.0,1527.680054,886.8600464,14.0,0.609600008,0.0,1000.0,12.1711998,10.86639977,295.9945374,0.79214865,7.0,-1.669423103
3719.0,1.0,1304.0,15878.61914,182.1166687,28.0,3.048000097,0.0,6000.0,24.64719963,22.64719963,261.1990662,0.165778115,7.0,0.481430054
3720.0,1.0,1338.0,1073.410522,120.2506866,6.0,0.0,0.0,1000.0,6.304800034,7.304800034,249.4903259,0.221109286,4.0,-1.933748245
3721.0,1.0,1328.0,2916.670898,67.00043488,8.0,2.743200064,0.0,1000.0,7.390399933,7.390399933,235.4432983,0.088245891,4.0,-1.708212852
3722.0,1.0,1324.0,4523.38916,632.2196655,9.0,2.743200064,0.0,1000.0,17.229599,17.229599,280.082489,0.620214403,7.0,1.963745117
3723.0,1.0,1240.0,3356.959229,482.7882385,25.0,-10.66800022,26.82240105,6000.0,47.25040054,19.4279995,259.2060852,0.385459393,7.0,-9.534916878
3724.0,1.0,1283.0,18369.66797,408.2970886,24.0,14.93519974,26.51760101,1000.0,47.16480255,20.64719963,325.3720703,0.095948942,7.0,11.9849205
3725.0,1.0,1277.0,16210.63867,285.1026001,41.0,6.096000195,60.04560089,1000.0,64.7743988,4.423999786,247.5778198,0.177352324,3.0,-8.009735107
3726.0,1.0,1258.0,7705.784668,430.1537781,39.0,0.304800004,31.08959961,1000.0,45.70560074,14.61599922,268.991394,0.163116708,3.0,1.134929657
3727.0,1.0,1252.0,12058.64746,84.85971832,40.0,3.048000097,28.04160118,2000.0,48.53440094,20.49279976,264.1057739,0.168015227,3.0,0.741783142
3728.0,1.0,1359.0,4826.797852,1293.092896,10.0,0.304800004,0.0,1000.0,4.818399906,4.818399906,533.7050171,0.374607533,4.0,-9.466348648
3729.0,1.0,1410.0,9611.727539,366.4505615,11.0,-0.304800004,0.0,1000.0,9.171199799,9.780799866,223.198822,0.055244572,13.0,-1.310381174
3730.0,1.0,1359.0,4826.797852,1293.092896,10.0,0.304800004,0.0,1000.0,4.818399906,4.818399906,533.7050171,0.374607533,4.0,-9.466348648
3731.0,1.0,1241.0,2352.367188,295.0502319,34.0,8.229599953,28.34640121,1000.0,50.76399994,21.41759872,265.1636047,0.366536707,3.0,8.983394623
3732.0,1.0,1336.0,3832.85376,699.0498047,18.0,3.352800131,0.0,1000.0,13.73279953,13.73279953,245.457016,0.848307729,7.0,-2.120096207
3733.0,1.0,1318.0,8315.27832,334.7976685,21.0,2.743200064,0.0,1000.0,15.81839943,15.81839943,239.8001709,0.224337101,7.0,0.907411575
3734.0,1.0,1296.0,10110.21875,29.93671417,24.0,5.181600094,0.0,1000.0,16.68479919,16.68479919,221.0297546,0.068355024,7.0,3.024835587
3735.0,1.0,1338.0,3783.653809,513.4558716,14.0,3.96239996,0.0,1000.0,12.78079987,12.78079987,232.7592316,0.109643675,7.0,1.647158623
3736.0,1.0,1363.0,1410.429443,426.5650635,7.0,-0.304800004,0.0,1000.0,5.780799866,5.780799866,236.1194458,0.332744151,4.0,-6.893877029
3737.0,1.0,1334.0,4995.805176,433.0302429,14.0,3.048000097,0.0,1000.0,11.86639977,11.86639977,230.6279755,0.170980394,7.0,0.297589302
3738.0,1.0,1263.0,2911.442383,1617.069824,25.0,6.400800228,27.12720108,1000.0,37.49679947,10.3696003,288.6618652,1.734143138,7.0,-1.685031891
3739.0,1.0,1228.0,15543.70898,42.43001556,38.0,6.400800228,22.25040054,1000.0,46.229599,26.97919846,288.1868286,0.467391014,3.0,-3.758729935
3740.0,1.0,1300.0,16448.60742,29.93690491,26.0,4.87680006,0.0,1000.0,22.3423996,21.3423996,233.1505737,0.314715266,7.0,1.692337036
3741.0,1.0,1312.0,16459.55469,210.3703918,21.0,3.352800131,0.304800004,8000.0,24.6576004,24.26720047,237.4761047,1.45021677,7.0,6.680113316
3742.0,1.0,1309.0,4975.955078,684.3757324,27.0,4.572000027,0.0,1000.0,34.01039886,33.01039886,226.2583771,1.577663779,3.0,-2.047154427
3743.0,1.0,1289.0,9446.631836,715.1085205,17.0,2.133599997,0.0,1000.0,25.53440094,27.53440094,280.4572144,0.448502332,7.0,-0.574829102
3744.0,1.0,1239.0,11511.66211,375.4576111,26.0,2.43840003,35.35680008,1000.0,58.61360168,21.2567997,232.2115936,0.271300852,7.0,-0.522686005
3745.0,1.0,1278.0,14611.28223,0.0,52.0,18.89760017,40.84320068,1000.0,52.60960007,11.76639938,477.6255493,1.972509146,3.0,5.21162796
3746.0,1.0,1284.0,17095.16992,228.7977295,45.0,9.144000053,34.74720001,1000.0,47.43840027,12.69120026,216.6577148,0.672441661,3.0,2.561748505
3747.0,1.0,1289.0,8638.485352,299.8084106,18.0,3.048000097,0.0,1000.0,18.60960007,18.60960007,230.1706085,0.411147982,7.0,1.011376381
3748.0,1.0,1310.0,3800.70874,234.4076843,9.0,1.219200015,0.0,1000.0,9.0,10.0,362.5119019,0.031928997,7.0,-1.593736649
3749.0,1.0,1266.0,8312.25,127.2706757,45.0,7.315199852,21.03120041,8000.0,28.54080009,9.509597778,403.8135376,1.520703912,3.0,-0.011764526
3750.0,1.0,1335.0,8274.273438,3219.215576,27.0,8.83920002,0.0,1000.0,21.5135994,21.5135994,269.1835938,0.551180482,7.0,3.214097977
3751.0,1.0,1323.0,2801.634277,330.6732788,11.0,-1.524000049,0.0,1000.0,16.4864006,16.4864006,232.1337738,0.946801126,7.0,-5.482104301
3752.0,1.0,1300.0,9708.833008,179.6202393,32.0,6.400800228,0.0,1000.0,24.68479919,22.68479919,221.0297546,0.487158954,7.0,3.132684708
3753.0,1.0,1265.0,7726.399414,641.7069702,12.0,1.524000049,7.315199852,1000.0,18.70560074,11.39039993,228.3694,0.096935436,6.0,-2.186508179
3754.0,1.0,1236.0,6668.219727,308.5617371,29.0,7.010400295,27.43200111,1000.0,40.27759933,11.54080009,279.2106628,0.509538233,3.0,2.414051056
3755.0,1.0,1292.0,6535.861816,421.8757935,22.0,3.657599926,0.0,1000.0,29.31520081,29.31520081,374.9601746,0.668132126,7.0,-0.986552238
3756.0,1.0,1333.0,1858.362061,473.5757141,17.0,3.657599926,0.0,1000.0,14.86639977,14.86639977,235.4014282,0.348195076,7.0,0.44229126
3757.0,1.0,1339.0,3982.513428,284.1436462,11.0,1.828799963,0.0,1000.0,10.0855999,10.0855999,232.7592316,0.255377233,4.0,-0.596959114
3758.0,1.0,1375.0,1651.167603,416.3916016,12.0,-0.304800004,0.0,1000.0,10.47599983,9.475999832,239.4385376,0.145437464,4.0,-4.12295723
3759.0,1.0,1267.0,12453.61328,211.6968231,45.0,7.619999886,28.65120125,8000.0,31.89360046,2.242401123,609.6442871,0.574038804,3.0,-2.162574768
3760.0,1.0,1284.0,10479.00781,1298.973511,38.0,-0.304800004,0.0,6000.0,18.49279976,18.49279976,280.8893738,0.183944046,3.0,-3.017751694
3761.0,1.0,1242.0,18874.63281,390.8288269,48.0,5.791200161,18.59280014,1000.0,43.73279953,28.13999939,238.7597198,0.649828315,3.0,3.101455688
3762.0,1.0,1232.0,11399.37891,370.4003601,39.0,3.352800131,26.51760101,1000.0,47.83919907,27.01679993,295.6786804,2.027357101,3.0,-0.16910553
3763.0,1.0,1230.0,7867.146973,468.7486267,36.0,6.400800228,28.65120125,1000.0,45.75360107,15.10239983,231.8235931,0.224595398,3.0,-4.850084305
3764.0,1.0,1333.0,2669.49707,216.4985504,11.0,2.43840003,0.0,1000.0,11.60960007,11.60960007,277.9844971,0.701520503,4.0,-0.212347507
3765.0,1.0,1329.0,6188.810547,683.9798584,17.0,5.791200161,0.0,1000.0,12.4279995,14.4279995,271.5907288,0.577427149,7.0,-5.211927414
3766.0,1.0,1331.0,6141.986816,682.8743896,19.0,6.400800228,0.0,8000.0,14.4279995,14.4279995,271.5907288,0.944143951,7.0,-0.424332619
3767.0,1.0,1292.0,4888.270508,818.1852417,27.0,4.267199993,0.0,1000.0,34.01039886,34.92480087,231.599411,0.974841893,7.0,3.548829079
3768.0,1.0,1297.0,7176.685059,108.074295,32.0,1.524000049,15.84959984,1000.0,25.90399933,9.05439949,338.0212097,0.374695987,3.0,-12.0502739
3769.0,1.0,1274.0,30.06397629,685.3360596,37.0,-5.791200161,42.36719894,6000.0,52.5447998,13.17759895,316.0551147,0.275434732,7.0,-10.74887085
3770.0,1.0,1230.0,12932.39648,868.230957,31.0,2.43840003,23.77440071,1000.0,38.92480087,14.84560013,341.1968079,1.624038458,3.0,-1.871431351
3771.0,1.0,1259.0,5427.79834,330.6599121,27.0,8.229599953,22.86000061,1000.0,41.63040161,16.770401,231.7393799,1.160595059,3.0,-2.926710129
3772.0,1.0,1289.0,1380.285889,365.6459045,19.0,0.609600008,0.0,1000.0,11.07520008,11.07520008,380.4082642,0.206170037,4.0,0.288369179
3773.0,1.0,1367.0,1158.726563,692.0018311,11.0,-0.304800004,0.0,1000.0,10.69519997,11.69519997,252.0760498,0.157840043,4.0,-1.116546154
3774.0,1.0,1250.0,2419.91748,295.0516968,38.0,6.096000195,34.13759995,1000.0,52.32559967,13.18799973,270.3901367,1.68284595,7.0,2.105922699
3775.0,1.0,1247.0,14688.04492,530.7937622,29.0,6.400800228,38.10000229,1000.0,67.1000061,30.0,221.4464569,0.090271801,7.0,2.400987625
3776.0,1.0,1276.0,3814.371338,714.1396484,40.0,-0.914399981,37.79520035,8000.0,52.80160141,15.00639915,314.7203979,0.186144993,3.0,-8.393829346
3777.0,1.0,1340.0,4439.941895,270.5586243,16.0,3.048000097,0.0,1000.0,14.78079987,14.78079987,305.2452698,0.645766377,7.0,-0.522563457
3778.0,1.0,1331.0,6252.042969,881.1082764,16.0,6.705600262,0.0,1000.0,11.4279995,13.4279995,271.5907288,0.185947463,7.0,-1.670343399
3779.0,1.0,1281.0,14316.88672,309.2337036,39.0,6.096000195,17.67840004,1000.0,31.98959923,14.31119919,307.5306396,0.112979285,3.0,3.072059631
3780.0,1.0,1285.0,12028.26172,241.3739471,30.0,2.743200064,33.83280182,1000.0,40.66799927,5.835199356,265.0514832,0.167886361,7.0,-3.37673378
3781.0,1.0,1293.0,6256.817871,212.5632019,21.0,14.02080059,12.49680042,1000.0,25.5720005,17.07519913,285.2009277,0.494369805,7.0,7.416666031
3782.0,1.0,1310.0,11590.60547,242.3670807,21.0,6.096000195,0.0,4000.0,17.64719963,17.64719963,219.2509155,0.591009617,7.0,5.001859665
3783.0,1.0,1277.0,1368.467041,42.42424774,12.0,0.0,8.534399986,5000.0,19.92480087,11.39039993,301.0069275,1.422725201,4.0,-8.159694672
3784.0,1.0,1271.0,6268.240723,491.7438965,24.0,10.66800022,3.048000097,1000.0,28.5720005,25.52400017,352.1462402,0.281970024,7.0,6.644422531
3785.0,1.0,1369.0,8020.47998,3577.574951,28.0,1.219200015,0.0,1000.0,19.16080093,20.16080093,287.4716492,1.934497118,3.0,4.149442673
3786.0,1.0,1313.0,14829.23535,300.5455017,22.0,5.791200161,0.0,1000.0,21.69519997,20.69519997,234.6661224,1.427539945,7.0,5.067437172
3787.0,1.0,1287.0,18602.58984,876.4526367,40.0,7.315199852,33.22320175,1000.0,41.52399826,13.91040039,245.3704224,1.060236812,3.0,2.376132965
3788.0,1.0,1348.0,4328.085449,42.4245224,9.0,0.0,0.0,5000.0,9.0,9.0,227.7549591,0.202762127,4.0,-5.87614727
3789.0,1.0,1300.0,7873.833496,228.1490326,23.0,4.267199993,0.0,1000.0,19.95199966,19.95199966,223.6738892,0.441864222,7.0,0.861128807
3790.0,1.0,1223.0,20478.32617,510.5490417,37.0,8.83920002,33.52799988,1000.0,58.33599854,24.19839859,251.7813721,0.194095224,7.0,1.619646072
3791.0,1.0,1271.0,4896.568359,481.9502869,30.0,2.133599997,21.94560051,1000.0,37.61999893,15.67439938,236.6221466,1.025155902,7.0,4.551315308
3792.0,1.0,1277.0,1652.26355,300.1638184,19.0,-0.914399981,8.83920002,1000.0,27.229599,17.39039993,301.0069275,0.626454413,4.0,-6.203595638
3793.0,1.0,1278.0,3839.320801,212.1216888,20.0,5.486400127,7.315199852,1000.0,24.5720005,19.2567997,232.5206146,0.33195436,7.0,2.013543129
3794.0,1.0,1292.0,8724.182617,95.01381683,20.0,1.524000049,9.753600121,8000.0,14.81839943,6.455200195,264.5388489,0.393248051,3.0,-0.997392654
3795.0,1.0,1333.0,2142.638672,276.0699158,10.0,0.914399981,0.0,1000.0,10.60960007,9.609600067,265.9275208,0.159110472,4.0,-0.010959148
3796.0,1.0,1277.0,11245.45508,228.7969971,47.0,3.048000097,80.46720123,1000.0,97.90159607,14.12960052,368.5458069,0.53821677,3.0,1.055194855
3797.0,1.0,1274.0,67.1720047,276.045166,42.0,-5.791200161,45.11040115,6000.0,59.67839813,14.56799889,288.9666443,0.242187873,7.0,-11.72474289
3798.0,1.0,1274.0,67.1720047,284.108429,43.0,-5.791200161,45.11040115,6000.0,60.67839813,15.56799889,288.9666443,0.242187873,7.0,-11.22535133
3799.0,1.0,1278.0,2717.879883,228.1305237,19.0,4.572000027,11.27760029,1000.0,28.44879913,16.1711998,245.6382751,0.007829502,7.0,-0.725481987
3800.0,1.0,1298.0,5346.029297,495.601532,20.0,7.010400295,0.0,1000.0,26.09600067,24.09600067,374.0749207,0.637288809,3.0,5.958631516
3801.0,1.0,1272.0,6108.724121,189.4210815,27.0,4.572000027,17.67840004,1000.0,36.75360107,19.07519913,289.9687195,1.333338141,7.0,3.112971306
3802.0,1.0,1372.0,1353.998657,902.2487183,7.0,-0.304800004,0.0,1000.0,5.475999832,5.475999832,302.1651611,0.125208184,4.0,-5.197321892
3803.0,1.0,1325.0,6126.101074,120.2529755,7.0,0.0,0.0,1000.0,14.31519985,14.31519985,256.9290466,0.37819308,4.0,-2.33625412
3804.0,1.0,1240.0,2977.452148,360.7388,54.0,9.753600121,28.95600128,1000.0,63.14400101,35.8832016,441.2489014,1.877786398,3.0,13.13906097
3805.0,1.0,1271.0,10437.63965,123.4748077,31.0,0.914399981,26.21280098,1000.0,50.20240021,24.98959923,286.2864685,1.52489686,7.0,3.895093918
3806.0,1.0,1243.0,523.1835938,241.4030151,25.0,2.43840003,32.30879974,1000.0,36.58240128,4.273599625,387.1319275,1.935385585,7.0,0.139200211
3807.0,1.0,1336.0,9474.314453,228.1520538,14.0,1.219200015,0.0,1000.0,15.52400017,14.52400017,216.4911499,0.70922786,7.0,-0.323232651
3808.0,1.0,1273.0,10598.80957,89.80903625,5.0,-3.657599926,8.229599953,1000.0,17.49679947,9.26720047,317.8522644,0.071083389,4.0,-3.356059551
3809.0,1.0,1243.0,16521.35156,201.5158234,54.0,1.828799963,20.42160034,1000.0,54.0,33.57839966,395.9024353,0.537146628,3.0,6.921066284
3810.0,1.0,1360.0,3761.84668,657.84021,6.0,0.0,0.0,1000.0,2.951999903,3.951999903,236.9277649,0.259414047,4.0,-10.10291862
3811.0,1.0,1282.0,12972.9209,94.70368195,34.0,5.181600094,22.86000061,1000.0,34.30479813,11.44479942,292.848114,0.302088559,7.0,1.677963257
3812.0,1.0,1230.0,11454.96875,277.0877075,37.0,7.619999886,27.43200111,1000.0,46.44879913,18.01679993,279.8093567,0.406968981,3.0,-0.399087906
3813.0,1.0,1300.0,10571.11035,120.2540741,27.0,5.486400127,0.0,1000.0,17.24639893,18.24639893,233.7348633,0.030689936,7.0,3.598861694
3814.0,1.0,1366.0,1305.615356,361.9508972,14.0,-0.304800004,0.0,8000.0,13.39039993,14.39039993,236.87117,0.115812138,4.0,-3.564189911
3815.0,1.0,1279.0,18219.4082,605.4678345,38.0,2.743200064,57.3024025,1000.0,59.03120041,1.728797913,312.1064453,0.234230325,3.0,-4.386722565
3816.0,1.0,1332.0,3996.003174,914.6935425,11.0,-0.914399981,0.0,1000.0,12.52400017,11.52400017,239.3561249,0.802726686,7.0,-1.329099655
3817.0,1.0,1279.0,2556.450439,234.3858032,23.0,8.229599953,9.448800087,1000.0,28.18160057,18.73279953,228.6552124,0.266420335,7.0,3.383713722
3818.0,1.0,1279.0,2585.200195,191.9951172,23.0,7.924799919,9.448800087,1000.0,28.18160057,19.73279953,228.6552124,0.20693177,7.0,3.722058296
3819.0,1.0,1335.0,4623.84082,489.3085022,19.0,6.096000195,0.0,1000.0,11.68480015,12.68480015,364.0102234,0.496834278,7.0,-2.902585983
3820.0,1.0,1328.0,3056.37793,239.4989014,8.0,2.743200064,0.0,1000.0,7.695199966,6.695199966,235.4432983,0.2335594,4.0,-1.058913231
3821.0,1.0,1318.0,3422.213623,268.6603699,10.0,-0.609600008,0.0,1000.0,11.21920013,6.219200134,244.3155823,0.514379263,7.0,-1.228323221
3822.0,1.0,1330.0,9152.543945,2114.555176,32.0,10.66800022,0.0,1000.0,26.20879936,26.20879936,249.4363251,0.860553503,7.0,2.402332306
3823.0,1.0,1292.0,2963.019287,84.84859467,21.0,5.791200161,0.0,1000.0,27.4008007,28.4008007,238.5195007,0.523538053,7.0,1.728934288
3824.0,1.0,1244.0,365.9748535,360.5394592,24.0,2.43840003,32.91839981,1000.0,35.27759933,2.359199524,329.3190613,0.656425357,7.0,1.427000046
3825.0,1.0,1331.0,6400.658203,945.4314575,17.0,6.705600262,0.0,8000.0,12.4279995,12.4279995,261.2958679,0.50688827,7.0,-2.846211433
3826.0,1.0,1335.0,8493.076172,3478.456543,22.0,8.534399986,0.0,1000.0,16.5135994,16.5135994,238.0304871,0.497525573,7.0,1.296033859
3827.0,1.0,1274.0,94.71143341,731.7354126,42.0,-5.791200161,43.28160095,6000.0,58.15439987,15.17759895,316.0551147,0.231223673,7.0,-10.73108101
3828.0,1.0,1282.0,13552.17676,108.24897,37.0,5.791200161,22.55520058,1000.0,36.08560181,15.53039932,301.236969,0.13501659,3.0,2.62638855
3829.0,1.0,1252.0,12213.4834,84.85971832,45.0,3.048000097,28.04160118,2000.0,53.53440094,25.49279976,264.1057739,0.424035877,3.0,0.834049225
3830.0,1.0,1253.0,15481.47656,0.0,44.0,5.181600094,18.28800011,1000.0,26.62639999,6.728797913,233.9592133,0.198488161,3.0,2.114360809
3832.0,1.0,1307.0,2338.699951,671.6533203,18.0,10.05840015,0.0,1000.0,23.18160057,26.18160057,368.2546997,0.585137188,7.0,5.427268028
3833.0,1.0,1334.0,5947.130859,1762.197266,24.0,10.66800022,0.0,1000.0,15.46560001,17.46559906,391.2790222,0.557412624,7.0,0.513954163
3834.0,1.0,1286.0,14886.63184,371.7644653,43.0,7.315199852,32.00400162,1000.0,47.26720047,15.26319885,222.2220306,0.473799735,3.0,4.257196426
3835.0,1.0,1285.0,17035.76758,228.1497955,44.0,10.66800022,28.65120125,1000.0,42.78079987,16.12960052,303.6693726,0.545277417,3.0,8.426525116
